cancer	id.cancer	sex	age	country_name	year	deaths	crude.rate	ASR..W.	Cumulative.risk
		Male		France	1978.0	72358			
		Male		France	1979.0	73562			
		Male		France	1980.0	74459			
		Male		France	1981.0	75849			
		Male		France	1982.0	76250			
		Male		France	1983.0	77284			
		Male		France	1984.0	79041			
		Male		France	1985.0	80246			
		Male		France	1986.0	80934			
		Male		France	1987.0	82341			
		Male		France	1988.0	83207			
		Male		France	1989.0	84248			
		Male		France	1990.0	84202			
		Male		France	1991.0	85035			
		Male		France	1992.0	85949			
		Male		France	1993.0	86848			
		Male		France	1994.0	85571			
		Male		France	1995.0	86427			
		Male		France	1996.0	87205			
		Male		France	1997.0	86655			
		Male		France	1998.0	87136			
		Male		France	1999.0	86903			
		Male		France	2000.0	86829			
		Male		France	2001.0	87346			
		Male		France	2002.0	87917			
		Male		France	2003.0	88201			
		Male		France	2004.0	87619			
		Male		France	2005.0	88871			
		Male		France	2006.0	88612			
		Male		France	2007.0	89159			
		Male		France	2008.0	89143			
		Male		France	2009.0	90132			
		Male		France	2010.0	89543			
		Female		Georgia	1981.0	2318			
		Female		Georgia	1982.0	2337			
		Female		Georgia	1985.0	2461			
		Female		Georgia	1986.0	2544			
		Female		Georgia	1987.0	2540			
		Female		Georgia	1988.0	2684			
		Female		Georgia	1989.0	2515			
		Female		Georgia	1990.0	2556			
		Female		Georgia	1991.0	2458			
		Female		Georgia	1992.0	2282			
		Female		Georgia	1994.0	1727			
		Female		Georgia	1995.0	1610			
		Female		Georgia	1996.0	1592			
		Female		Georgia	1997.0	1839			
		Female		Georgia	1998.0	1984			
		Female		Georgia	1999.0	2014			
		Female		Georgia	2000.0	2055			
		Female		Georgia	2001.0	2069			
		Female		Georgia	2004.0	2622			
		Female		Georgia	2005.0	2060			
		Female		Georgia	2006.0	2173			
		Female		Georgia	2007.0	1974			
		Female		Georgia	2009.0	2318			
		Female		Georgia	2010.0	1292			
		Male		Georgia	1981.0	2321			
		Male		Georgia	1982.0	2443			
		Male		Georgia	1985.0	2645			
		Male		Georgia	1986.0	2757			
		Male		Georgia	1987.0	2846			
		Male		Georgia	1988.0	2803			
		Male		Georgia	1989.0	2867			
		Male		Georgia	1990.0	2903			
		Male		Georgia	1991.0	2913			
		Male		Georgia	1992.0	2382			
		Male		Georgia	1994.0	1911			
		Male		Georgia	1995.0	1741			
		Male		Georgia	1996.0	1800			
		Male		Georgia	1997.0	1851			
		Male		Georgia	1998.0	2284			
		Male		Georgia	1999.0	2284			
		Male		Georgia	2000.0	2336			
		Male		Georgia	2001.0	2164			
		Male		Georgia	2004.0	2864			
		Male		Georgia	2005.0	2369			
		Male		Georgia	2006.0	2649			
		Male		Georgia	2007.0	2537			
		Male		Georgia	2009.0	2721			
		Male		Georgia	2010.0	1558			
		Female		Germany	1973.0	92224			
		Female		Germany	1974.0	93163			
		Female		Germany	1975.0	94531			
		Female		Germany	1976.0	95004			
		Female		Germany	1977.0	94858			
		Female		Germany	1978.0	95959			
		Female		Germany	1980.0	96757			
		Female		Germany	1981.0	97585			
		Female		Germany	1982.0	98410			
		Female		Germany	1983.0	99123			
		Female		Germany	1984.0	98088			
		Female		Germany	1985.0	99350			
		Female		Germany	1986.0	99902			
		Female		Germany	1987.0	101374			
		Female		Germany	1988.0	102342			
		Female		Germany	1989.0	102630			
		Female		Germany	1990.0	102229			
		Female		Germany	1991.0	105322			
		Female		Germany	1992.0	105758			
		Female		Germany	1993.0	105928			
		Female		Germany	1994.0	105125			
		Female		Germany	1995.0	104579			
		Female		Germany	1996.0	104327			
		Female		Germany	1997.0	102453			
		Female		Germany	1998.0	103922			
		Female		Germany	1999.0	102568			
		Female		Germany	2000.0	101123			
		Female		Germany	2001.0	99256			
		Female		Germany	2002.0	100184			
		Female		Germany	2003.0	98562			
		Female		Germany	2004.0	98319			
		Female		Germany	2005.0	99334			
		Female		Germany	2006.0	98769			
		Female		Germany	2007.0	98367			
		Female		Germany	2008.0	99834			
		Female		Germany	2009.0	99422			
		Female		Germany	2010.0	100699			
		Male		Germany	1973.0	92238			
		Male		Germany	1974.0	93085			
		Male		Germany	1975.0	95061			
		Male		Germany	1976.0	94715			
		Male		Germany	1977.0	95468			
		Male		Germany	1978.0	96090			
		Male		Germany	1980.0	95972			
		Male		Germany	1981.0	96548			
		Male		Germany	1982.0	96876			
		Male		Germany	1983.0	97878			
		Male		Germany	1984.0	96776			
		Male		Germany	1985.0	98395			
		Male		Germany	1986.0	97958			
		Male		Germany	1987.0	99966			
		Male		Germany	1988.0	101741			
		Male		Germany	1989.0	102610			
		Male		Germany	1990.0	102919			
		Male		Germany	1991.0	105212			
		Male		Germany	1992.0	106791			
		Male		Germany	1993.0	107820			
		Male		Germany	1994.0	107266			
		Male		Germany	1995.0	108334			
		Male		Germany	1996.0	108561			
		Male		Germany	1997.0	107600			
		Male		Germany	1998.0	108898			
		Male		Germany	1999.0	108337			
		Male		Germany	2000.0	109680			
		Male		Germany	2001.0	108430			
		Male		Germany	2002.0	109949			
		Male		Germany	2003.0	110754			
		Male		Germany	2004.0	111052			
		Male		Germany	2005.0	112112			
		Male		Germany	2006.0	112827			
		Male		Germany	2007.0	113452			
		Male		Germany	2008.0	116231			
		Male		Germany	2009.0	116748			
		Male		Germany	2010.0	118266			
		Female		Greece	1961.0	3848			
		Female		Greece	1962.0	3885			
		Female		Greece	1963.0	3971			
		Female		Greece	1964.0	4086			
		Female		Greece	1965.0	4262			
		Female		Greece	1966.0	4206			
		Female		Greece	1967.0	4351			
		Female		Greece	1968.0	4542			
		Female		Greece	1969.0	4637			
		Female		Greece	1970.0	4682			
		Female		Greece	1971.0	4812			
		Female		Greece	1972.0	5113			
		Female		Greece	1973.0	5039			
		Female		Greece	1974.0	5333			
		Female		Greece	1975.0	5576			
		Female		Greece	1976.0	6063			
		Female		Greece	1977.0	6140			
		Female		Greece	1978.0	6273			
		Female		Greece	1979.0	6384			
		Female		Greece	1980.0	6539			
		Female		Greece	1981.0	6488			
		Female		Greece	1982.0	6669			
		Female		Greece	1983.0	6748			
		Female		Greece	1984.0	6900			
		Female		Greece	1985.0	7099			
		Female		Greece	1986.0	7132			
		Female		Greece	1987.0	7208			
		Female		Greece	1988.0	7320			
		Female		Greece	1989.0	7472			
		Female		Greece	1990.0	7400			
		Female		Greece	1991.0	7537			
		Female		Greece	1992.0	7851			
		Female		Greece	1993.0	8080			
		Female		Greece	1994.0	8294			
		Female		Greece	1995.0	8361			
		Female		Greece	1996.0	8651			
		Female		Greece	1997.0	8724			
		Female		Greece	1998.0	8652			
		Female		Greece	1999.0	8998			
		Female		Greece	2000.0	9100			
		Female		Greece	2001.0	9429			
		Female		Greece	2002.0	9592			
		Female		Greece	2003.0	9513			
		Female		Greece	2004.0	9795			
		Female		Greece	2005.0	9894			
		Female		Greece	2006.0	9943			
		Female		Greece	2007.0	10463			
		Female		Greece	2008.0	10692			
		Female		Greece	2009.0	10515			
		Female		Greece	2010.0	10752			
		Male		Greece	1961.0	5022			
		Male		Greece	1962.0	5222			
		Male		Greece	1963.0	5465			
		Male		Greece	1964.0	5636			
		Male		Greece	1965.0	5774			
		Male		Greece	1966.0	6043			
		Male		Greece	1967.0	6310			
		Male		Greece	1968.0	6376			
		Male		Greece	1969.0	6686			
		Male		Greece	1970.0	6871			
		Male		Greece	1971.0	7045			
		Male		Greece	1972.0	7398			
		Male		Greece	1973.0	7723			
		Male		Greece	1974.0	8200			
		Male		Greece	1975.0	8488			
		Male		Greece	1976.0	9111			
		Male		Greece	1977.0	9276			
		Male		Greece	1978.0	9520			
		Male		Greece	1979.0	9949			
		Male		Greece	1980.0	9672			
		Male		Greece	1981.0	10133			
		Male		Greece	1982.0	10366			
		Male		Greece	1983.0	10798			
		Male		Greece	1984.0	10707			
		Male		Greece	1985.0	11080			
		Male		Greece	1986.0	11233			
		Male		Greece	1987.0	11391			
		Male		Greece	1988.0	11640			
		Male		Greece	1989.0	11742			
		Male		Greece	1990.0	12032			
		Male		Greece	1991.0	12408			
		Male		Greece	1992.0	12618			
		Male		Greece	1993.0	12920			
		Male		Greece	1994.0	13257			
		Male		Greece	1995.0	13659			
		Male		Greece	1996.0	13699			
		Male		Greece	1997.0	13867			
		Male		Greece	1998.0	13781			
		Male		Greece	1999.0	14421			
		Male		Greece	2000.0	14663			
		Male		Greece	2001.0	14973			
		Male		Greece	2002.0	14788			
		Male		Greece	2003.0	15276			
		Male		Greece	2004.0	15643			
		Male		Greece	2005.0	15990			
		Male		Greece	2006.0	15717			
		Male		Greece	2007.0	16399			
		Male		Greece	2008.0	16687			
		Male		Greece	2009.0	16813			
		Male		Greece	2010.0	16407			
		Female		Guatemala	1963.0	660			
		Female		Guatemala	1964.0	687			
		Female		Guatemala	1965.0	617			
		Female		Guatemala	1966.0	641			
		Female		Guatemala	1967.0	757			
		Female		Guatemala	1968.0	706			
		Female		Guatemala	1969.0	768			
		Female		Guatemala	1970.0	733			
		Female		Guatemala	1971.0	802			
		Female		Guatemala	1974.0	885			
		Female		Guatemala	1975.0	1007			
		Female		Guatemala	1976.0	925			
		Female		Guatemala	1977.0	853			
		Female		Guatemala	1978.0	1039			
		Female		Guatemala	1979.0	1157			
		Female		Guatemala	1980.0	1072			
		Female		Guatemala	1981.0	1104			
		Female		Guatemala	1984.0	1364			
		Female		Guatemala	1986.0	1107			
		Female		Guatemala	1987.0	1146			
		Female		Guatemala	1988.0	1343			
		Female		Guatemala	1989.0	1357			
		Female		Guatemala	1990.0	1366			
		Female		Guatemala	1991.0	1434			
		Female		Guatemala	1992.0	1529			
		Female		Guatemala	1993.0	1708			
		Female		Guatemala	1994.0	2364			
		Female		Guatemala	1995.0	2300			
		Female		Guatemala	1996.0	2154			
		Female		Guatemala	1997.0	2458			
		Female		Guatemala	1998.0	2653			
		Female		Guatemala	1999.0	2734			
		Female		Guatemala	2000.0	2887			
		Female		Guatemala	2001.0	2830			
		Female		Guatemala	2002.0	3156			
		Female		Guatemala	2003.0	3294			
		Female		Guatemala	2004.0	3434			
		Female		Guatemala	2005.0	3362			
		Female		Guatemala	2006.0	3675			
		Female		Guatemala	2007.0	3670			
		Female		Guatemala	2008.0	3689			
		Female		Guatemala	2009.0	3893			
		Female		Guatemala	2010.0	4006			
		Male		Guatemala	1963.0	477			
		Male		Guatemala	1964.0	472			
		Male		Guatemala	1965.0	452			
		Male		Guatemala	1966.0	519			
		Male		Guatemala	1967.0	516			
		Male		Guatemala	1968.0	531			
		Male		Guatemala	1969.0	568			
		Male		Guatemala	1970.0	521			
		Male		Guatemala	1971.0	631			
		Male		Guatemala	1974.0	643			
		Male		Guatemala	1975.0	687			
		Male		Guatemala	1976.0	688			
		Male		Guatemala	1977.0	714			
		Male		Guatemala	1978.0	831			
		Male		Guatemala	1979.0	839			
		Male		Guatemala	1980.0	814			
		Male		Guatemala	1981.0	890			
		Male		Guatemala	1984.0	936			
		Male		Guatemala	1986.0	900			
		Male		Guatemala	1987.0	963			
		Male		Guatemala	1988.0	1034			
		Male		Guatemala	1989.0	1012			
		Male		Guatemala	1990.0	1036			
		Male		Guatemala	1991.0	1167			
		Male		Guatemala	1992.0	1165			
		Male		Guatemala	1993.0	1275			
		Male		Guatemala	1994.0	1791			
		Male		Guatemala	1995.0	1862			
		Male		Guatemala	1996.0	1588			
		Male		Guatemala	1997.0	2004			
		Male		Guatemala	1998.0	2139			
		Male		Guatemala	1999.0	2244			
		Male		Guatemala	2000.0	2391			
		Male		Guatemala	2001.0	2481			
		Male		Guatemala	2002.0	2618			
		Male		Guatemala	2003.0	2678			
		Male		Guatemala	2004.0	2879			
		Male		Guatemala	2005.0	2962			
		Male		Guatemala	2006.0	3039			
		Male		Guatemala	2007.0	3099			
		Male		Guatemala	2008.0	3164			
		Male		Guatemala	2009.0	3274			
		Male		Guatemala	2010.0	3241			
		Female		Hungary	1955.0	7248			
		Female		Hungary	1956.0	7546			
		Female		Hungary	1957.0	7875			
		Female		Hungary	1958.0	7988			
		Female		Hungary	1959.0	8206			
		Female		Hungary	1960.0	8484			
		Female		Hungary	1961.0	8495			
		Female		Hungary	1962.0	8727			
		Female		Hungary	1963.0	8791			
		Female		Hungary	1964.0	9142			
		Female		Hungary	1965.0	9358			
		Female		Hungary	1966.0	9533			
		Female		Hungary	1967.0	9744			
		Female		Hungary	1968.0	9980			
		Female		Hungary	1969.0	10123			
		Female		Hungary	1970.0	10430			
		Female		Hungary	1971.0	10837			
		Female		Hungary	1972.0	10958			
		Female		Hungary	1973.0	11277			
		Female		Hungary	1974.0	11611			
		Female		Hungary	1975.0	11776			
		Female		Hungary	1976.0	11907			
		Female		Hungary	1977.0	11819			
		Female		Hungary	1978.0	12260			
		Female		Hungary	1979.0	11991			
		Female		Hungary	1980.0	12366			
		Female		Hungary	1981.0	12421			
		Female		Hungary	1982.0	12696			
		Female		Hungary	1983.0	12644			
		Female		Hungary	1984.0	12573			
		Female		Hungary	1985.0	12621			
		Female		Hungary	1986.0	12903			
		Female		Hungary	1987.0	13206			
		Female		Hungary	1988.0	13139			
		Female		Hungary	1989.0	13323			
		Female		Hungary	1990.0	13374			
		Female		Hungary	1991.0	13535			
		Female		Hungary	1992.0	14014			
		Female		Hungary	1993.0	14129			
		Female		Hungary	1994.0	14210			
		Female		Hungary	1995.0	14416			
		Female		Hungary	1996.0	14576			
		Female		Hungary	1997.0	14474			
		Female		Hungary	1998.0	14534			
		Female		Hungary	1999.0	14791			
		Female		Hungary	2000.0	14548			
		Female		Hungary	2001.0	14512			
		Female		Hungary	2002.0	14345			
		Female		Hungary	2003.0	14703			
		Female		Hungary	2004.0	14661			
		Female		Hungary	2005.0	13481			
		Female		Hungary	2006.0	13669			
		Female		Hungary	2007.0	13926			
		Female		Hungary	2008.0	14212			
		Female		Hungary	2009.0	14359			
		Female		Hungary	2010.0	14430			
		Male		Hungary	1955.0	6688			
		Male		Hungary	1956.0	7329			
		Male		Hungary	1957.0	7457			
		Male		Hungary	1958.0	7857			
		Male		Hungary	1959.0	8451			
		Male		Hungary	1960.0	8405			
		Male		Hungary	1961.0	8824			
		Male		Hungary	1962.0	9106			
		Male		Hungary	1963.0	9190			
		Male		Hungary	1964.0	9649			
		Male		Hungary	1965.0	10067			
		Male		Hungary	1966.0	10536			
		Male		Hungary	1967.0	10864			
		Male		Hungary	1968.0	10950			
		Male		Hungary	1969.0	11446			
		Male		Hungary	1970.0	11833			
		Male		Hungary	1971.0	12387			
		Male		Hungary	1972.0	12425			
		Male		Hungary	1973.0	12610			
		Male		Hungary	1974.0	13501			
		Male		Hungary	1975.0	13738			
		Male		Hungary	1976.0	13642			
		Male		Hungary	1977.0	14125			
		Male		Hungary	1978.0	14669			
		Male		Hungary	1979.0	14954			
		Male		Hungary	1980.0	15183			
		Male		Hungary	1981.0	15466			
		Male		Hungary	1982.0	15555			
		Male		Hungary	1983.0	15770			
		Male		Hungary	1984.0	15950			
		Male		Hungary	1985.0	15857			
		Male		Hungary	1986.0	16551			
		Male		Hungary	1987.0	16626			
		Male		Hungary	1988.0	16720			
		Male		Hungary	1989.0	17123			
		Male		Hungary	1990.0	17497			
		Male		Hungary	1991.0	17872			
		Male		Hungary	1992.0	18297			
		Male		Hungary	1993.0	18072			
		Male		Hungary	1994.0	18493			
		Male		Hungary	1995.0	18525			
		Male		Hungary	1996.0	18900			
		Male		Hungary	1997.0	18995			
		Male		Hungary	1998.0	19016			
		Male		Hungary	1999.0	19033			
		Male		Hungary	2000.0	18735			
		Male		Hungary	2001.0	18807			
		Male		Hungary	2002.0	18668			
		Male		Hungary	2003.0	18828			
		Male		Hungary	2004.0	18842			
		Male		Hungary	2005.0	17134			
		Male		Hungary	2006.0	17614			
		Male		Hungary	2007.0	17760			
		Male		Hungary	2008.0	17899			
		Male		Hungary	2009.0	18178			
		Male		Hungary	2010.0	18032			
		Female		Iceland	1951.0	116			
		Female		Iceland	1952.0	102			
		Female		Iceland	1953.0	100			
		Female		Iceland	1954.0	93			
		Female		Iceland	1955.0	101			
		Female		Iceland	1956.0	110			
		Female		Iceland	1957.0	103			
		Female		Iceland	1958.0	92			
		Female		Iceland	1959.0	116			
		Female		Iceland	1960.0	155			
		Female		Iceland	1961.0	118			
		Female		Iceland	1962.0	153			
		Female		Iceland	1963.0	134			
		Female		Iceland	1964.0	126			
		Female		Iceland	1965.0	131			
		Female		Iceland	1966.0	152			
		Female		Iceland	1967.0	144			
		Female		Iceland	1968.0	155			
		Female		Iceland	1969.0	152			
		Female		Iceland	1970.0	119			
		Female		Iceland	1971.0	151			
		Female		Iceland	1972.0	162			
		Female		Iceland	1973.0	138			
		Female		Iceland	1974.0	153			
		Female		Iceland	1975.0	150			
		Female		Iceland	1976.0	144			
		Female		Iceland	1977.0	160			
		Female		Iceland	1978.0	162			
		Female		Iceland	1979.0	156			
		Female		Iceland	1980.0	156			
		Female		Iceland	1981.0	174			
		Female		Iceland	1982.0	187			
		Female		Iceland	1983.0	181			
		Female		Iceland	1984.0	196			
		Female		Iceland	1985.0	179			
		Female		Iceland	1986.0	176			
		Female		Iceland	1987.0	222			
		Female		Iceland	1988.0	206			
		Female		Iceland	1989.0	205			
		Female		Iceland	1990.0	210			
		Female		Iceland	1991.0	193			
		Female		Iceland	1992.0	206			
		Female		Iceland	1993.0	244			
		Female		Iceland	1994.0	221			
		Female		Iceland	1995.0	237			
		Female		Iceland	1996.0	246			
		Female		Iceland	1997.0	234			
		Female		Iceland	1998.0	244			
		Female		Iceland	1999.0	246			
		Female		Iceland	2000.0	250			
		Female		Iceland	2001.0	209			
		Female		Iceland	2002.0	244			
		Female		Iceland	2003.0	254			
		Female		Iceland	2004.0	246			
		Female		Iceland	2005.0	224			
		Female		Iceland	2006.0	222			
		Female		Iceland	2007.0	281			
		Female		Iceland	2008.0	282			
		Female		Iceland	2009.0	252			
		Male		Iceland	1951.0	97			
		Male		Iceland	1952.0	113			
		Male		Iceland	1953.0	111			
		Male		Iceland	1954.0	105			
		Male		Iceland	1955.0	109			
		Male		Iceland	1956.0	90			
		Male		Iceland	1957.0	134			
		Male		Iceland	1958.0	118			
		Male		Iceland	1959.0	139			
		Male		Iceland	1960.0	131			
		Male		Iceland	1961.0	139			
		Male		Iceland	1962.0	128			
		Male		Iceland	1963.0	124			
		Male		Iceland	1964.0	136			
		Male		Iceland	1965.0	117			
		Male		Iceland	1966.0	125			
		Male		Iceland	1967.0	148			
		Male		Iceland	1968.0	139			
		Male		Iceland	1969.0	141			
		Male		Iceland	1970.0	148			
		Male		Iceland	1971.0	139			
		Male		Iceland	1972.0	153			
		Male		Iceland	1973.0	145			
		Male		Iceland	1974.0	160			
		Male		Iceland	1975.0	170			
		Male		Iceland	1976.0	153			
		Male		Iceland	1977.0	175			
		Male		Iceland	1978.0	140			
		Male		Iceland	1979.0	160			
		Male		Iceland	1980.0	177			
		Male		Iceland	1981.0	191			
		Male		Iceland	1982.0	204			
		Male		Iceland	1983.0	213			
		Male		Iceland	1984.0	192			
		Male		Iceland	1985.0	215			
		Male		Iceland	1986.0	195			
		Male		Iceland	1987.0	216			
		Male		Iceland	1988.0	238			
		Male		Iceland	1989.0	239			
		Male		Iceland	1990.0	244			
		Male		Iceland	1991.0	253			
		Male		Iceland	1992.0	223			
		Male		Iceland	1993.0	207			
		Male		Iceland	1994.0	222			
		Male		Iceland	1995.0	234			
		Male		Iceland	1996.0	290			
		Male		Iceland	1997.0	291			
		Male		Iceland	1998.0	254			
		Male		Iceland	1999.0	281			
		Male		Iceland	2000.0	245			
		Male		Iceland	2001.0	276			
		Male		Iceland	2002.0	265			
		Male		Iceland	2003.0	237			
		Male		Iceland	2004.0	266			
		Male		Iceland	2005.0	287			
		Male		Iceland	2006.0	272			
		Male		Iceland	2007.0	291			
		Male		Iceland	2008.0	277			
		Male		Iceland	2009.0	310			
		Female		Ireland	1950.0	1970			
		Female		Ireland	1951.0	1999			
		Female		Ireland	1952.0	1958			
		Female		Ireland	1953.0	2024			
		Female		Ireland	1954.0	2136			
		Female		Ireland	1955.0	2089			
		Female		Ireland	1956.0	2079			
		Female		Ireland	1957.0	2242			
		Female		Ireland	1958.0	2194			
		Female		Ireland	1959.0	2160			
		Female		Ireland	1960.0	2215			
		Female		Ireland	1961.0	2111			
		Female		Ireland	1962.0	2198			
		Female		Ireland	1963.0	2290			
		Female		Ireland	1964.0	2276			
		Female		Ireland	1965.0	2239			
		Female		Ireland	1966.0	2351			
		Female		Ireland	1967.0	2340			
		Female		Ireland	1968.0	2456			
		Female		Ireland	1969.0	2550			
		Female		Ireland	1970.0	2557			
		Female		Ireland	1971.0	2581			
		Female		Ireland	1972.0	2613			
		Female		Ireland	1973.0	2655			
		Female		Ireland	1974.0	2865			
		Female		Ireland	1975.0	2850			
		Female		Ireland	1976.0	2810			
		Female		Ireland	1977.0	2764			
		Female		Ireland	1978.0	2817			
		Female		Ireland	1979.0	2787			
		Female		Ireland	1980.0	2864			
		Female		Ireland	1981.0	2778			
		Female		Ireland	1982.0	2895			
		Female		Ireland	1983.0	2952			
		Female		Ireland	1984.0	3077			
		Female		Ireland	1985.0	2966			
		Female		Ireland	1986.0	3122			
		Female		Ireland	1987.0	3173			
		Female		Ireland	1988.0	3276			
		Female		Ireland	1989.0	3481			
		Female		Ireland	1990.0	3261			
		Female		Ireland	1991.0	3354			
		Female		Ireland	1992.0	3461			
		Female		Ireland	1993.0	3429			
		Female		Ireland	1994.0	3440			
		Female		Ireland	1995.0	3422			
		Female		Ireland	1996.0	3402			
		Female		Ireland	1997.0	3503			
		Female		Ireland	1998.0	3454			
		Female		Ireland	1999.0	3488			
		Female		Ireland	2000.0	3587			
		Female		Ireland	2001.0	3594			
		Female		Ireland	2002.0	3449			
		Female		Ireland	2003.0	3587			
		Female		Ireland	2004.0	3642			
		Female		Ireland	2005.0	3734			
		Female		Ireland	2006.0	3817			
		Female		Ireland	2007.0	3724			
		Female		Ireland	2008.0	3899			
		Female		Ireland	2009.0	3779			
		Female		Ireland	2010.0	3785			
		Male		Ireland	1950.0	2243			
		Male		Ireland	1951.0	2425			
		Male		Ireland	1952.0	2399			
		Male		Ireland	1953.0	2453			
		Male		Ireland	1954.0	2458			
		Male		Ireland	1955.0	2606			
		Male		Ireland	1956.0	2491			
		Male		Ireland	1957.0	2577			
		Male		Ireland	1958.0	2488			
		Male		Ireland	1959.0	2617			
		Male		Ireland	1960.0	2546			
		Male		Ireland	1961.0	2593			
		Male		Ireland	1962.0	2699			
		Male		Ireland	1963.0	2648			
		Male		Ireland	1964.0	2686			
		Male		Ireland	1965.0	2740			
		Male		Ireland	1966.0	2822			
		Male		Ireland	1967.0	2756			
		Male		Ireland	1968.0	2835			
		Male		Ireland	1969.0	2984			
		Male		Ireland	1970.0	2987			
		Male		Ireland	1971.0	3099			
		Male		Ireland	1972.0	3149			
		Male		Ireland	1973.0	3148			
		Male		Ireland	1974.0	3233			
		Male		Ireland	1975.0	3302			
		Male		Ireland	1976.0	3474			
		Male		Ireland	1977.0	3381			
		Male		Ireland	1978.0	3401			
		Male		Ireland	1979.0	3374			
		Male		Ireland	1980.0	3423			
		Male		Ireland	1981.0	3442			
		Male		Ireland	1982.0	3437			
		Male		Ireland	1983.0	3519			
		Male		Ireland	1984.0	3589			
		Male		Ireland	1985.0	3723			
		Male		Ireland	1986.0	3764			
		Male		Ireland	1987.0	3793			
		Male		Ireland	1988.0	3878			
		Male		Ireland	1989.0	3858			
		Male		Ireland	1990.0	3854			
		Male		Ireland	1991.0	3906			
		Male		Ireland	1992.0	4078			
		Male		Ireland	1993.0	4160			
		Male		Ireland	1994.0	3972			
		Male		Ireland	1995.0	4097			
		Male		Ireland	1996.0	3987			
		Male		Ireland	1997.0	3983			
		Male		Ireland	1998.0	4026			
		Male		Ireland	1999.0	4053			
		Male		Ireland	2000.0	4079			
		Male		Ireland	2001.0	4038			
		Male		Ireland	2002.0	4054			
		Male		Ireland	2003.0	4016			
		Male		Ireland	2004.0	4186			
		Male		Ireland	2005.0	4015			
		Male		Ireland	2006.0	4249			
		Male		Ireland	2007.0	4193			
		Male		Ireland	2008.0	4303			
		Male		Ireland	2009.0	4622			
		Male		Ireland	2010.0	4188			
		Female		Israel	1975.0	1998			
		Female		Israel	1976.0	2071			
		Female		Israel	1977.0	2130			
		Female		Israel	1978.0	2301			
		Female		Israel	1979.0	2320			
		Female		Israel	1980.0	2353			
		Female		Israel	1981.0	2328			
		Female		Israel	1982.0	2253			
		Female		Israel	1983.0	2510			
		Female		Israel	1984.0	2480			
		Female		Israel	1985.0	2383			
		Female		Israel	1986.0	2557			
		Female		Israel	1987.0	2585			
		Female		Israel	1988.0	2690			
		Female		Israel	1989.0	2676			
		Female		Israel	1990.0	2871			
		Female		Israel	1991.0	3172			
		Female		Israel	1992.0	3286			
		Female		Israel	1993.0	3528			
		Female		Israel	1994.0	3738			
		Female		Israel	1995.0	4070			
		Female		Israel	1996.0	4218			
		Female		Israel	1997.0	4127			
		Female		Israel	1998.0	4321			
		Female		Israel	1999.0	4300			
		Female		Israel	2000.0	4428			
		Female		Israel	2001.0	4555			
		Female		Israel	2002.0	4630			
		Female		Israel	2003.0	4761			
		Female		Israel	2004.0	4595			
		Female		Israel	2005.0	4776			
		Female		Israel	2006.0	4872			
		Female		Israel	2007.0	4924			
		Female		Israel	2008.0	5022			
		Female		Israel	2009.0	4952			
		Female		Israel	2010.0	5181			
		Male		Israel	1975.0	2158			
		Male		Israel	1976.0	2277			
		Male		Israel	1977.0	2389			
		Male		Israel	1978.0	2425			
		Male		Israel	1979.0	2640			
		Male		Israel	1980.0	2506			
		Male		Israel	1981.0	2397			
		Male		Israel	1982.0	2492			
		Male		Israel	1983.0	2596			
		Male		Israel	1984.0	2665			
		Male		Israel	1985.0	2714			
		Male		Israel	1986.0	2771			
		Male		Israel	1987.0	2783			
		Male		Israel	1988.0	2805			
		Male		Israel	1989.0	2792			
		Male		Israel	1990.0	2981			
		Male		Israel	1991.0	3156			
		Male		Israel	1992.0	3276			
		Male		Israel	1993.0	3711			
		Male		Israel	1994.0	3947			
		Male		Israel	1995.0	3983			
		Male		Israel	1996.0	4178			
		Male		Israel	1997.0	4179			
		Male		Israel	1998.0	4547			
		Male		Israel	1999.0	4313			
		Male		Israel	2000.0	4451			
		Male		Israel	2001.0	4579			
		Male		Israel	2002.0	4724			
		Male		Israel	2003.0	4766			
		Male		Israel	2004.0	4686			
		Male		Israel	2005.0	4763			
		Male		Israel	2006.0	4755			
		Male		Israel	2007.0	4915			
		Male		Israel	2008.0	4964			
		Male		Israel	2009.0	4977			
		Male		Israel	2010.0	5204			
		Female		Italy	1951.0	26210			
		Female		Italy	1952.0	27128			
		Female		Italy	1953.0	28007			
		Female		Italy	1954.0	28996			
		Female		Italy	1955.0	29824			
		Female		Italy	1956.0	31262			
		Female		Italy	1957.0	31658			
		Female		Italy	1958.0	32013			
		Female		Italy	1959.0	32881			
		Female		Italy	1960.0	34722			
		Female		Italy	1961.0	34608			
		Female		Italy	1962.0	35592			
		Female		Italy	1963.0	36832			
		Female		Italy	1964.0	37212			
		Female		Italy	1965.0	38759			
		Female		Italy	1966.0	38921			
		Female		Italy	1967.0	39463			
		Female		Italy	1968.0	40484			
		Female		Italy	1969.0	42288			
		Female		Italy	1970.0	41864			
		Female		Italy	1971.0	43008			
		Female		Italy	1972.0	44002			
		Female		Italy	1973.0	44802			
		Female		Italy	1974.0	45413			
		Female		Italy	1975.0	45902			
		Female		Italy	1976.0	47209			
		Female		Italy	1977.0	47758			
		Female		Italy	1978.0	48277			
		Female		Italy	1979.0	49220			
		Female		Italy	1980.0	50046			
		Female		Italy	1981.0	51028			
		Female		Italy	1982.0	51889			
		Female		Italy	1983.0	53575			
		Female		Italy	1984.0	53879			
